CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15639955,Customer_5353,569,Spain,Female,51,8,0.0,4,0,0,56689.16,1
15639956,Customer_5354,415,Germany,Female,31,10,111668.78,1,0,0,39798.57,0
15639957,Customer_5355,528,France,Female,48,5,0.0,1,0,1,92421.39,0
15639958,Customer_5356,737,Germany,Male,18,1,32360.63,2,0,1,70594.24,0
15639959,Customer_5357,532,Spain,Female,27,2,153820.66,1,0,0,95119.69,0
15639960,Customer_5358,528,Germany,Female,18,10,12908.78,2,1,1,87253.25,0
15639961,Customer_5359,639,France,Male,34,9,90516.32,1,1,1,130395.31,0
15639962,Customer_5360,426,Germany,Male,37,10,83566.29,1,1,0,152352.33,1
15639963,Customer_5361,616,Germany,Male,39,5,0.0,1,1,0,118905.17,0
15639964,Customer_5362,674,Germany,Male,38,0,127184.45,3,1,0,111909.57,1
15639965,Customer_5363,685,Germany,Male,26,1,201304.81,1,1,1,110153.24,0
15639966,Customer_5364,550,France,Female,35,7,0.0,1,1,0,50885.86,0
15639967,Customer_5365,765,Germany,Female,20,10,100622.58,2,1,1,135330.78,1
15639968,Customer_5366,748,France,Male,54,7,61863.4,2,1,1,111746.67,1
15639969,Customer_5367,484,Germany,Female,34,5,126609.87,2,1,0,10000.0,0
15639970,Customer_5368,718,France,Female,32,2,136018.13,1,1,1,119628.21,0
15639971,Customer_5369,664,Spain,Male,57,1,0.0,2,1,1,92969.83,1
15639972,Customer_5370,698,Germany,Female,23,5,0.0,1,0,1,131276.61,0
15639973,Customer_5371,590,France,Male,24,0,0.0,1,1,1,132101.58,0
15639974,Customer_5372,525,Spain,Female,24,9,0.0,1,0,1,173823.76,0
15639975,Customer_5373,635,France,Male,37,5,96130.94,2,1,0,59763.82,1
15639976,Customer_5374,686,France,Male,43,8,47359.84,1,0,1,12373.72,0
15639977,Customer_5375,688,Spain,Female,46,6,93022.72,2,1,1,180089.47,0
15639978,Customer_5376,682,Germany,Male,68,8,0.0,3,1,1,157478.93,1
15639979,Customer_5377,546,Germany,Female,18,1,64895.33,1,1,1,61847.24,0
15639980,Customer_5378,781,France,Male,45,10,0.0,2,0,1,73716.43,0
15639981,Customer_5379,764,Germany,Female,31,4,0.0,2,0,0,105495.08,0
15639982,Customer_5380,673,Germany,Male,30,8,0.0,2,1,1,102385.12,0
15639983,Customer_5381,558,Spain,Male,30,6,0.0,2,1,0,49470.92,0
15639984,Customer_5382,675,France,Male,27,8,130302.87,2,0,1,142861.44,0
15639985,Customer_5383,608,Spain,Male,58,10,0.0,2,0,0,111196.9,1
15639986,Customer_5384,616,France,Male,48,5,34572.19,2,1,1,20290.48,1
15639987,Customer_5385,714,France,Female,38,6,12898.9,1,0,0,103784.31,0
15639988,Customer_5386,609,Spain,Male,54,9,0.0,1,1,1,135652.2,0
15639989,Customer_5387,785,Spain,Male,19,4,46490.65,1,1,0,68556.01,0
15639990,Customer_5388,710,France,Male,22,5,123898.94,1,1,0,86670.45,0
15639991,Customer_5389,746,France,Male,18,0,0.0,1,1,1,108190.45,0
15639992,Customer_5390,563,Spain,Female,29,0,65332.19,2,0,1,10000.0,0
15639993,Customer_5391,590,Germany,Female,39,1,7473.85,1,1,1,88800.99,0
15639994,Customer_5392,530,Spain,Male,39,10,44685.33,1,1,0,118858.91,0
15639995,Customer_5393,776,Germany,Female,39,3,62000.44,1,1,0,106129.68,0
15639996,Customer_5394,850,Spain,Male,21,10,0.0,1,1,1,177042.35,0
15639997,Customer_5395,699,France,Male,47,8,65090.96,1,1,0,140978.57,1
15639998,Customer_5396,674,France,Male,40,6,103822.65,2,1,1,76530.73,0
15639999,Customer_5397,604,France,Female,46,5,116607.0,1,0,1,94883.81,1
15640000,Customer_5398,805,France,Female,18,0,170764.73,1,1,0,119990.08,0
15640001,Customer_5399,645,Spain,Female,41,4,89634.34,2,0,0,10000.0,0
15640002,Customer_5400,587,Spain,Male,23,10,102091.16,1,1,0,10000.0,1
15640003,Customer_5401,508,France,Male,33,3,43597.21,3,0,1,97517.1,0
15640004,Customer_5402,549,France,Female,44,4,171398.91,2,1,1,202784.21,0
15640005,Customer_5403,656,Germany,Female,39,10,46835.29,1,0,0,88208.98,0
15640006,Customer_5404,474,France,Female,27,8,113326.73,1,0,0,157989.87,0
15640007,Customer_5405,532,Spain,Male,38,2,0.0,2,0,0,18416.17,0
15640008,Customer_5406,809,France,Female,19,3,67044.44,2,1,0,72911.98,0
15640009,Customer_5407,729,Germany,Male,51,7,77238.22,1,1,0,57679.48,0
15640010,Customer_5408,618,Spain,Male,35,2,0.0,1,0,0,116460.79,0
15640011,Customer_5409,740,France,Male,51,2,88300.39,2,1,1,149910.26,0
15640012,Customer_5410,576,Germany,Female,31,8,71025.12,2,1,0,87605.75,0
15640013,Customer_5411,724,Germany,Female,31,4,34220.54,1,1,0,78190.26,0
15640014,Customer_5412,615,France,Male,28,9,13714.88,2,1,0,177906.2,0
15640015,Customer_5413,839,Germany,Male,48,0,36276.68,1,0,0,224577.6,0
15640016,Customer_5414,540,Germany,Male,29,6,0.0,1,1,0,75431.09,0
15640017,Customer_5415,796,Germany,Male,45,6,44973.93,2,1,1,94854.77,0
15640018,Customer_5416,637,France,Male,33,5,34492.67,2,0,1,115109.16,0
15640019,Customer_5417,469,France,Female,18,5,54398.73,2,1,1,122615.92,0
15640020,Customer_5418,679,Germany,Male,31,2,0.0,2,1,1,113329.65,0
15640021,Customer_5419,717,France,Male,23,2,19635.09,1,1,0,10000.0,0
15640022,Customer_5420,793,Germany,Male,38,9,39824.47,1,1,0,124217.94,0
15640023,Customer_5421,723,Spain,Female,23,10,83231.79,1,1,1,210686.84,0
15640024,Customer_5422,560,Spain,Male,49,8,15221.38,2,1,1,10000.0,0
15640025,Customer_5423,749,Germany,Male,36,0,123248.31,1,1,0,10000.0,0
15640026,Customer_5424,655,France,Male,35,6,16177.19,1,1,1,26764.36,0
15640027,Customer_5425,498,Germany,Male,45,10,84332.75,3,1,0,135862.46,0
15640028,Customer_5426,641,France,Female,49,9,141843.41,2,1,1,10000.0,1
15640029,Customer_5427,537,Germany,Male,37,6,0.0,2,1,0,165241.81,0
15640030,Customer_5428,636,Germany,Male,28,7,26421.13,3,0,1,39506.51,0
15640031,Customer_5429,719,Germany,Female,18,5,48044.56,3,1,0,146758.28,1
15640032,Customer_5430,541,France,Male,29,7,77188.89,1,0,0,66836.16,0
15640033,Customer_5431,678,France,Male,30,0,67924.9,2,1,1,58305.9,0
15640034,Customer_5432,753,France,Male,39,0,0.0,2,1,1,128206.77,0
15640035,Customer_5433,590,France,Female,33,8,107384.96,1,1,0,133050.73,0
15640036,Customer_5434,622,France,Male,46,3,0.0,2,1,0,56285.07,1
15640037,Customer_5435,752,France,Male,30,2,0.0,2,1,1,114907.32,0
15640038,Customer_5436,756,France,Male,37,5,154956.28,1,0,0,137725.26,1
15640039,Customer_5437,538,Germany,Male,52,9,102745.18,2,1,0,10000.0,0
15640040,Customer_5438,550,Spain,Female,42,8,0.0,1,1,0,96053.04,0
15640041,Customer_5439,725,France,Female,37,9,64572.72,2,0,0,95025.82,0
15640042,Customer_5440,627,Germany,Male,30,10,124692.46,1,1,1,10000.0,1
15640043,Customer_5441,635,Spain,Male,30,3,0.0,1,1,0,99558.5,0
15640044,Customer_5442,481,France,Female,27,8,133314.47,2,1,1,96768.51,1
15640045,Customer_5443,605,France,Female,31,4,15959.86,2,1,1,147087.11,0
15640046,Customer_5444,634,Germany,Male,47,6,0.0,2,0,1,126616.19,0
15640047,Customer_5445,719,France,Male,35,2,0.0,2,0,0,180168.41,0
15640048,Customer_5446,614,France,Male,21,2,134480.06,1,1,1,121225.56,0
15640049,Customer_5447,719,France,Female,59,2,0.0,1,0,0,44373.84,1
15640050,Customer_5448,633,France,Female,41,7,149852.44,2,1,0,74242.89,0
15640051,Customer_5449,770,Spain,Male,21,5,3723.94,2,0,1,157087.52,0
15640052,Customer_5450,648,France,Female,32,8,192779.22,2,1,1,146725.08,1
15640053,Customer_5451,600,Germany,Female,39,8,82380.74,2,0,1,141986.16,0
15640054,Customer_5452,579,France,Male,58,7,0.0,2,1,0,147765.2,0
15640055,Customer_5453,550,France,Male,24,0,64442.93,1,1,0,117893.94,0
15640056,Customer_5454,680,Spain,Male,49,5,0.0,1,1,0,108669.06,0
15640057,Customer_5455,838,Spain,Male,54,3,18028.9,3,0,0,91034.03,1
15640058,Customer_5456,725,France,Female,30,3,0.0,2,1,0,159055.54,1
15640059,Customer_5457,689,Germany,Female,34,2,255822.43,2,0,0,118386.21,1
15640060,Customer_5458,531,France,Female,25,8,165417.92,2,0,1,10000.0,0
15640061,Customer_5459,536,Germany,Male,35,1,81464.8,2,0,0,121790.12,0
15640062,Customer_5460,741,Germany,Male,37,0,134570.9,1,1,1,151870.8,0
15640063,Customer_5461,694,Spain,Female,45,9,89469.14,1,1,1,50633.6,0
15640064,Customer_5462,589,France,Male,51,2,61613.82,1,0,0,69017.23,0
15640065,Customer_5463,485,France,Female,29,3,79582.18,1,1,0,100761.12,0
15640066,Customer_5464,630,Germany,Female,18,3,0.0,1,1,1,179908.86,0
15640067,Customer_5465,563,Spain,Female,37,5,80346.08,1,1,0,81792.75,0
15640068,Customer_5466,599,France,Female,41,0,0.0,1,1,0,82516.08,0
15640069,Customer_5467,526,France,Female,40,0,71838.95,1,1,1,127769.22,0
15640070,Customer_5468,727,Germany,Female,34,1,46331.58,1,1,0,111732.92,0
15640071,Customer_5469,591,France,Female,39,3,0.0,1,1,1,62012.33,0
15640072,Customer_5470,699,Germany,Male,56,6,58696.59,2,0,0,102756.85,0
15640073,Customer_5471,687,Germany,Male,42,5,82691.41,2,1,0,103137.06,1
15640074,Customer_5472,594,Spain,Male,33,10,45605.64,2,1,1,172093.46,0
15640075,Customer_5473,632,Spain,Male,31,8,108385.58,1,1,0,46052.77,1
15640076,Customer_5474,818,Spain,Female,35,6,0.0,2,1,0,104689.5,0
15640077,Customer_5475,551,Spain,Female,57,4,88746.01,2,1,1,131712.6,0
15640078,Customer_5476,569,Germany,Female,35,5,136107.68,1,1,1,161191.87,0
15640079,Customer_5477,448,France,Female,37,9,185498.43,2,1,0,65879.89,0
15640080,Customer_5478,635,Spain,Male,32,8,0.0,1,0,0,206114.82,0
15640081,Customer_5479,448,Spain,Female,51,0,0.0,2,1,0,10000.0,1
15640082,Customer_5480,603,France,Female,61,10,0.0,1,0,1,15574.48,0
15640083,Customer_5481,476,Germany,Female,43,8,138914.26,2,1,0,112312.49,1
15640084,Customer_5482,719,France,Female,38,5,60743.66,1,1,0,10000.0,0
15640085,Customer_5483,633,France,Male,38,3,106373.93,2,1,0,64094.28,0
15640086,Customer_5484,330,Spain,Male,18,4,0.0,2,1,1,128396.22,0
15640087,Customer_5485,557,France,Male,46,0,136942.97,1,0,1,181600.18,1
15640088,Customer_5486,604,France,Male,39,6,83448.86,1,1,1,115948.81,0
15640089,Customer_5487,700,France,Male,43,7,32459.49,2,1,1,121586.12,0
15640090,Customer_5488,733,Germany,Female,29,10,92653.1,1,1,1,138357.73,0
15640091,Customer_5489,687,France,Male,33,4,0.0,1,0,0,10000.0,1
15640092,Customer_5490,679,France,Male,33,1,16151.89,1,1,0,134971.42,0
15640093,Customer_5491,689,Germany,Female,50,7,20083.07,1,1,1,100207.63,0
15640094,Customer_5492,712,Germany,Male,33,9,0.0,1,1,1,54517.35,0
15640095,Customer_5493,651,France,Male,62,6,20168.24,1,1,1,45203.84,1
15640096,Customer_5494,629,France,Female,43,9,16401.04,2,1,1,95330.05,0
15640097,Customer_5495,667,Germany,Male,22,8,63352.44,1,0,0,146537.5,0
15640098,Customer_5496,761,France,Male,36,3,78559.51,2,1,1,161947.8,0
15640099,Customer_5497,424,Spain,Male,30,10,0.0,1,1,0,92808.45,0
15640100,Customer_5498,429,France,Male,18,8,95303.13,1,0,1,159645.41,0
15640101,Customer_5499,703,Spain,Female,57,3,91324.85,1,0,1,38218.41,0
15640102,Customer_5500,563,Spain,Male,46,2,89931.27,1,0,0,74640.43,0
15640103,Customer_5501,656,Germany,Female,44,10,0.0,1,0,1,197527.22,0
15640104,Customer_5502,646,France,Female,39,2,195044.45,1,0,0,168178.35,1
15640105,Customer_5503,850,France,Female,21,9,115020.22,1,1,1,54104.85,0
15640106,Customer_5504,714,Spain,Male,32,1,0.0,1,0,0,142324.62,0
15640107,Customer_5505,746,France,Female,48,9,0.0,2,1,1,67647.62,0
15640108,Customer_5506,620,Germany,Male,25,2,25729.51,2,1,1,83111.24,0
15640109,Customer_5507,572,Germany,Female,18,7,81442.73,2,0,0,97068.85,1
15640110,Customer_5508,568,Germany,Female,35,10,0.0,1,1,0,23995.81,0
15640111,Customer_5509,767,Germany,Male,36,7,33923.53,1,1,1,117229.07,0
15640112,Customer_5510,700,France,Female,39,1,0.0,2,1,0,178322.61,0
15640113,Customer_5511,657,Spain,Female,46,10,93787.02,4,1,1,91506.98,0
15640114,Customer_5512,814,Spain,Female,45,1,46758.58,2,1,1,68673.22,0
15640115,Customer_5513,636,France,Male,41,1,0.0,1,1,0,66730.67,0
15640116,Customer_5514,576,Germany,Female,52,9,65737.65,1,1,0,10000.0,0
15640117,Customer_5515,617,France,Male,19,6,59125.88,2,1,0,10000.0,0
15640118,Customer_5516,753,Spain,Male,44,5,139487.01,1,0,0,206172.91,0
15640119,Customer_5517,518,Spain,Male,45,10,112429.83,2,1,1,74708.61,0
15640120,Customer_5518,645,Germany,Female,23,0,89222.42,1,1,1,47613.88,0
15640121,Customer_5519,804,France,Female,19,1,0.0,2,0,0,49488.65,0
15640122,Customer_5520,688,Germany,Female,29,0,0.0,1,1,0,96533.98,0
15640123,Customer_5521,631,France,Male,30,10,129480.95,2,0,0,86001.77,0
15640124,Customer_5522,834,Germany,Female,47,6,0.0,2,0,1,122131.7,1
15640125,Customer_5523,683,Spain,Male,30,5,0.0,1,1,0,26493.68,0
15640126,Customer_5524,495,France,Male,27,1,72533.51,2,1,1,125023.83,0
15640127,Customer_5525,633,France,Female,30,1,0.0,2,1,0,132936.15,0
15640128,Customer_5526,766,Germany,Male,51,1,0.0,1,1,1,83510.85,0
15640129,Customer_5527,666,Spain,Male,38,7,0.0,1,1,1,146625.77,0
15640130,Customer_5528,799,France,Male,35,6,0.0,2,1,0,174876.75,0
15640131,Customer_5529,546,France,Male,36,0,19121.49,2,1,0,83945.64,0
15640132,Customer_5530,641,France,Female,53,3,0.0,2,1,0,96693.99,1
15640133,Customer_5531,684,France,Male,29,10,86543.6,1,0,1,118883.9,0
15640134,Customer_5532,530,France,Female,53,3,166660.3,1,0,0,136606.9,0
15640135,Customer_5533,649,France,Male,40,6,137996.06,1,1,1,143659.46,0
15640136,Customer_5534,690,France,Female,36,1,0.0,2,1,1,138652.23,0
15640137,Customer_5535,528,France,Female,68,3,26064.33,1,1,0,141781.97,1
15640138,Customer_5536,507,France,Female,25,0,52368.65,1,0,1,110090.0,0
15640139,Customer_5537,764,Germany,Male,33,10,0.0,2,1,1,145112.78,0
15640140,Customer_5538,661,Germany,Male,23,10,0.0,1,1,0,143028.82,0
15640141,Customer_5539,424,Spain,Female,49,3,87245.98,1,0,1,92456.81,0
15640142,Customer_5540,584,France,Male,58,10,24830.09,2,1,0,174868.37,0
15640143,Customer_5541,657,France,Male,58,0,77428.18,2,0,1,18058.08,1
15640144,Customer_5542,431,France,Female,52,1,0.0,1,1,0,108286.78,0
15640145,Customer_5543,561,France,Male,35,1,0.0,2,1,1,123286.85,0
15640146,Customer_5544,619,Germany,Female,33,9,80915.44,2,1,1,98837.75,0
15640147,Customer_5545,619,France,Male,18,2,0.0,2,1,0,203225.28,0
15640148,Customer_5546,548,Germany,Female,62,7,50053.3,1,0,0,94566.71,1
15640149,Customer_5547,636,France,Male,43,10,0.0,2,0,1,179405.64,0
15640150,Customer_5548,611,France,Female,32,5,0.0,2,1,0,70200.59,0
15640151,Customer_5549,631,Germany,Male,53,5,54414.83,2,0,0,89301.43,0
15640152,Customer_5550,679,Spain,Male,26,8,36340.25,2,0,0,114622.17,1
15640153,Customer_5551,471,Spain,Male,42,7,70568.49,1,0,1,92415.57,0
15640154,Customer_5552,718,France,Male,35,1,57100.31,2,1,1,32894.0,0
15640155,Customer_5553,700,Spain,Male,45,5,0.0,2,0,1,120996.91,0
15640156,Customer_5554,696,France,Male,37,0,16897.37,2,1,0,104636.52,0
15640157,Customer_5555,632,Germany,Male,20,8,75698.36,1,0,1,66867.4,0
15640158,Customer_5556,630,France,Male,38,3,248815.49,2,1,0,10000.0,1
15640159,Customer_5557,638,Spain,Male,50,3,113880.73,2,0,1,12458.88,1
15640160,Customer_5558,657,Germany,Male,37,8,0.0,1,1,0,15112.07,0
15640161,Customer_5559,726,Spain,Male,47,2,0.0,1,0,1,96443.63,0
15640162,Customer_5560,722,France,Female,25,4,115084.8,2,1,1,163242.21,0
15640163,Customer_5561,622,Germany,Male,37,0,7559.15,3,1,1,57612.91,1
15640164,Customer_5562,706,Germany,Male,30,5,0.0,1,1,1,134238.47,0
15640165,Customer_5563,696,Germany,Male,46,2,81993.92,2,0,0,41275.48,1
15640166,Customer_5564,716,France,Male,38,0,46278.84,1,1,0,86246.3,1
15640167,Customer_5565,613,France,Female,46,9,216978.38,1,1,1,83538.1,0
15640168,Customer_5566,773,Germany,Male,51,5,0.0,2,1,0,103183.84,1
15640169,Customer_5567,727,Germany,Male,46,9,0.0,2,1,1,88361.63,1
15640170,Customer_5568,545,Spain,Male,41,1,0.0,1,0,1,102879.08,0
15640171,Customer_5569,573,Spain,Female,26,7,39420.38,2,1,0,146151.98,1
15640172,Customer_5570,795,France,Female,37,10,0.0,2,0,0,129451.14,0
15640173,Customer_5571,471,France,Female,31,1,30421.29,2,1,1,112477.63,0
15640174,Customer_5572,647,Spain,Female,33,3,0.0,1,0,1,110526.45,0
15640175,Customer_5573,850,Spain,Male,33,2,60065.06,2,0,0,55297.88,0
15640176,Customer_5574,753,France,Male,26,8,83720.06,1,1,0,73444.08,1
15640177,Customer_5575,748,France,Male,18,1,0.0,2,1,0,104296.34,1
15640178,Customer_5576,535,Spain,Male,29,2,34338.27,2,0,0,110340.41,0
15640179,Customer_5577,726,Spain,Male,40,6,128430.54,2,1,1,32090.22,0
15640180,Customer_5578,797,France,Female,21,3,166744.36,1,1,1,10000.0,0
15640181,Customer_5579,620,Spain,Female,38,5,14301.2,2,1,0,98169.6,0
15640182,Customer_5580,650,Spain,Female,60,2,200769.7,1,1,1,43963.57,1
15640183,Customer_5581,747,France,Female,50,0,90601.61,1,0,0,179269.81,0
15640184,Customer_5582,629,France,Male,57,10,0.0,2,1,1,138376.56,0
15640185,Customer_5583,504,France,Female,42,5,151751.47,2,1,1,133366.79,0
15640186,Customer_5584,388,Germany,Female,52,3,0.0,1,1,1,23782.84,0
15640187,Customer_5585,680,France,Female,29,1,166389.68,2,0,0,149856.94,1
15640188,Customer_5586,601,Spain,Female,30,6,136348.47,2,1,1,64230.95,0
15640189,Customer_5587,385,France,Male,18,9,11503.26,2,1,1,143614.97,0
15640190,Customer_5588,573,France,Male,52,4,0.0,1,1,1,149247.13,0
15640191,Customer_5589,612,France,Male,56,5,118438.93,2,1,1,10838.89,1
15640192,Customer_5590,603,Spain,Female,31,5,41593.3,2,0,1,43258.23,0
15640193,Customer_5591,758,Germany,Female,34,8,183886.49,2,0,1,183340.94,0
15640194,Customer_5592,713,Spain,Female,28,1,132710.92,2,1,0,15385.13,0
15640195,Customer_5593,636,Spain,Male,42,5,0.0,3,1,0,130684.15,0
15640196,Customer_5594,527,Spain,Male,51,8,65124.07,1,0,0,39439.52,0
15640197,Customer_5595,717,Spain,Female,18,3,108223.64,1,1,1,166505.79,0
15640198,Customer_5596,791,Spain,Male,42,10,27664.9,2,1,0,87335.37,0
15640199,Customer_5597,816,Germany,Female,34,5,143683.91,2,0,0,95920.05,0
15640200,Customer_5598,623,Spain,Female,39,6,0.0,2,1,0,165230.49,0
15640201,Customer_5599,706,Spain,Female,43,0,0.0,1,0,1,195838.03,0
15640202,Customer_5600,588,Germany,Female,35,4,56468.26,2,1,0,93536.99,0
15640203,Customer_5601,570,Spain,Female,36,3,12836.39,1,1,1,130020.89,0
15640204,Customer_5602,719,Spain,Female,35,9,151489.48,2,1,0,98366.47,0
15640205,Customer_5603,529,France,Female,49,1,185144.97,1,1,0,201377.78,0
15640206,Customer_5604,603,France,Male,43,1,140056.4,1,1,0,183989.74,0
15640207,Customer_5605,760,France,Female,40,1,131252.49,1,0,1,106369.92,0
15640208,Customer_5606,601,Spain,Female,22,6,79871.54,2,0,1,136557.37,0
15640209,Customer_5607,550,France,Female,33,10,32072.6,2,1,0,161567.83,0
15640210,Customer_5608,841,Spain,Male,48,10,121980.17,2,0,0,62362.19,1
15640211,Customer_5609,704,France,Female,38,3,0.0,2,1,1,90813.35,0
15640212,Customer_5610,492,France,Male,45,5,0.0,1,1,0,157664.81,0
15640213,Customer_5611,682,France,Female,59,6,92867.71,1,1,0,24370.86,1
15640214,Customer_5612,638,France,Male,50,8,0.0,1,0,0,136841.64,1
15640215,Customer_5613,727,France,Male,39,10,0.0,2,0,1,131464.65,0
15640216,Customer_5614,698,Germany,Female,31,1,0.0,1,1,0,59657.86,1
15640217,Customer_5615,645,France,Female,18,9,0.0,2,1,0,162749.76,0
15640218,Customer_5616,675,Germany,Male,35,8,0.0,3,1,0,123610.29,1
15640219,Customer_5617,680,Spain,Male,34,10,0.0,1,1,1,62905.21,0
15640220,Customer_5618,688,France,Male,42,4,2263.25,1,1,1,19875.72,0
15640221,Customer_5619,613,Spain,Male,36,5,0.0,1,0,1,73772.59,0
15640222,Customer_5620,511,France,Male,34,5,0.0,1,0,0,47184.74,0
15640223,Customer_5621,628,France,Male,18,10,0.0,2,0,0,71503.14,0
15640224,Customer_5622,606,Germany,Female,26,2,63915.85,2,1,1,75735.61,1
15640225,Customer_5623,644,France,Male,43,10,0.0,2,1,1,167990.84,0
15640226,Customer_5624,755,France,Male,58,10,0.0,2,0,0,24978.27,0
15640227,Customer_5625,789,France,Male,36,9,0.0,1,1,1,39222.24,0
15640228,Customer_5626,718,Germany,Female,41,6,102231.74,1,1,1,75672.57,0
15640229,Customer_5627,727,France,Male,49,6,0.0,1,1,1,247378.77,1
15640230,Customer_5628,641,France,Female,28,7,0.0,1,1,1,10548.99,0
15640231,Customer_5629,612,Spain,Female,42,4,159566.36,2,1,1,10000.0,0
15640232,Customer_5630,720,France,Male,29,1,160516.57,3,1,1,172861.11,0
15640233,Customer_5631,743,Germany,Male,48,2,0.0,2,1,0,70906.9,0
15640234,Customer_5632,742,Spain,Female,39,8,0.0,1,0,0,53534.33,0
15640235,Customer_5633,636,Germany,Male,41,5,0.0,1,1,1,121402.98,0
15640236,Customer_5634,658,Spain,Male,28,7,73601.46,1,0,1,139569.86,0
15640237,Customer_5635,836,Spain,Female,46,7,102082.47,1,1,1,147255.86,0
15640238,Customer_5636,417,France,Female,63,4,0.0,3,1,1,132201.6,0
15640239,Customer_5637,744,France,Male,25,0,0.0,1,1,0,60177.4,0
15640240,Customer_5638,617,France,Male,33,5,91938.71,2,1,1,137580.96,0
15640241,Customer_5639,617,Germany,Male,40,6,181452.15,2,0,0,122945.65,1
15640242,Customer_5640,622,France,Male,47,8,93284.16,2,0,0,176401.6,1
15640243,Customer_5641,472,France,Female,31,1,0.0,1,0,0,183683.68,0
15640244,Customer_5642,629,France,Female,18,1,124195.5,1,1,1,48420.44,0
15640245,Customer_5643,772,France,Male,54,9,0.0,1,1,0,196575.56,1
15640246,Customer_5644,621,France,Male,47,0,62351.0,1,1,1,73991.59,1
15640247,Customer_5645,635,Germany,Male,18,4,0.0,1,1,1,18563.29,0
15640248,Customer_5646,564,Germany,Male,30,1,0.0,1,1,1,194842.81,0
15640249,Customer_5647,652,France,Male,56,2,148954.22,1,1,0,146616.53,1
15640250,Customer_5648,404,France,Male,55,1,154127.7,1,1,0,10000.0,0
15640251,Customer_5649,573,Spain,Male,49,10,73067.32,1,1,0,71179.25,1
15640252,Customer_5650,687,Germany,Female,35,3,0.0,1,1,0,59234.4,0
15640253,Customer_5651,522,France,Female,38,10,208327.76,1,1,0,67430.22,0
15640254,Customer_5652,531,Germany,Male,36,2,32494.55,2,0,1,206146.2,0
15640255,Customer_5653,605,France,Female,51,8,57726.58,2,1,1,87847.12,0
15640256,Customer_5654,697,France,Male,27,9,0.0,1,1,1,72765.41,0
15640257,Customer_5655,747,Spain,Male,28,1,0.0,1,1,0,158073.53,0
15640258,Customer_5656,650,Germany,Female,50,6,0.0,2,1,0,72695.93,0
